Year,Month,Day,Hour,Minute,Temperature,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Relative Humidity,Solar Zenith Angle,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm)
2021,3,28,6,30,14.200000000000001,0,0,0,0,3.4000000000000004,0,0,0,0,48.370000000000005,137.46,0.15,998,0.6000000000000001,18,1.2000000000000002,0.0000,0.0000
2021,3,28,7,30,13.8,0,0,0,0,2.9000000000000004,0,0,0,0,47.9,142.26,0.15,998,0.6000000000000001,26,1.3,0.0000,0.0000
2021,3,28,8,30,13.4,0,0,0,0,2.3000000000000003,0,0,0,0,46.93,142.08,0.15,998,0.6000000000000001,35,1.4000000000000001,0.0000,0.0000
2021,3,28,9,30,13.100000000000001,0,0,0,0,1.7000000000000002,0,0,0,0,45.910000000000004,136.98,0.15,998,0.6000000000000001,43,1.5,0.0000,0.0000
2021,3,28,10,30,12.700000000000001,0,0,0,0,1.3,0,0,0,0,45.76,128.42000000000002,0.15,998,0.6000000000000001,49,1.6,0.0000,0.0000
2021,3,28,11,30,12.3,0,0,0,0,1.1,0,0,0,0,46.2,117.85000000000001,0.15,997,0.6000000000000001,53,1.7000000000000002,0.0000,0.0000
2021,3,28,12,30,12,0,0,0,0,0.9,0,0,0,0,46.69,106.2,0.15,997,0.6000000000000001,55,1.8,0.0000,0.0000
2021,3,28,13,30,12.9,0,0,0,0,0.9,0,0,0,0,43.800000000000004,94,0.15,997,0.6000000000000001,57,1.8,0.0000,0.0000
2021,3,28,14,30,16.3,56,332,105,0,2,56,332,0,105,38.11,81.48,0.15,997,0.6000000000000001,58,2.4000000000000004,0.0000,0.0000
2021,3,28,15,30,20.3,95,649,326,0,1.2000000000000002,95,649,0,326,28.1,69.18,0.15,997,0.6000000000000001,66,2.7,16.8107,13.0310
2021,3,28,16,30,23.6,118,794,548,0,0.30000000000000004,118,794,11,548,21.45,57.22,0.15,997,0.5,89,2.1,30.6769,23.9935
2021,3,28,17,30,26.1,126,882,737,0,-1.1,126,882,11,737,16.7,46.14,0.15,997,0.6000000000000001,117,1.8,43.1339,33.8582
2021,3,28,18,30,27.5,126,937,875,2,-1.4000000000000001,122,933,75,868,15.05,36.94,0.15,996,0.6000000000000001,142,1.5,51.9963,40.8811
2021,3,28,19,30,28.3,129,949,939,2,-1.3,145,902,82,915,14.42,31.41,0.15,995,0.6000000000000001,173,1.5,55.3633,43.5567
2021,3,28,20,30,28.6,130,948,937,0,-1,130,948,0,937,14.530000000000001,31.6,0.15,995,0.6000000000000001,204,1.8,56.6772,44.5895
2021,3,28,21,30,28.3,125,929,863,0,-0.5,125,929,0,863,15.34,37.43,0.15,994,0.6000000000000001,227,2.3000000000000003,51.6444,40.6017
2021,3,28,22,30,27.5,119,887,726,0,0.4,119,887,0,726,17.1,46.79,0.15,993,0.6000000000000001,242,2.9000000000000004,42.4038,33.2801
2021,3,28,23,30,26.900000000000002,106,808,535,0,1.5,106,808,0,535,19.22,57.93,0.15,993,0.7000000000000001,248,3.3000000000000003,29.8382,23.3298
2021,3,29,0,30,23,87,652,311,0,3,87,652,0,311,27.07,69.92,0.15,993,0.7000000000000001,266,3.4000000000000004,15.9327,12.3394
2021,3,29,1,30,19.5,49,329,94,0,6.7,49,329,0,94,43.29,82.21000000000001,0.15,993,0.7000000000000001,279,2.8000000000000003,0.0000,0.0000
2021,3,29,2,30,17.400000000000002,0,0,0,0,7.6000000000000005,0,0,0,0,52.5,94.71000000000001,0.15,993,0.7000000000000001,291,2.3000000000000003,0.0000,0.0000
2021,3,29,3,30,17,0,0,0,0,7.7,0,0,0,0,54.32,106.86,0.15,993,0.7000000000000001,298,1.8,0.0000,0.0000
2021,3,29,4,30,17.2,0,0,0,0,7.300000000000001,0,0,0,0,51.980000000000004,118.42,0.15,993,0.7000000000000001,301,1.3,0.0000,0.0000
2021,3,29,5,30,17.6,0,0,0,0,6.800000000000001,0,0,0,0,49.01,128.83,0.15,993,0.7000000000000001,310,0.8,0.0000,0.0000
2021,3,29,6,30,17.6,0,0,0,0,6.5,0,0,0,0,48.09,137.15,0.15,993,0.6000000000000001,161,0.5,0.0000,0.0000
2021,3,29,7,30,17.1,0,0,0,0,6.1000000000000005,0,0,0,0,48.47,141.89000000000001,0.15,992,0.6000000000000001,15,0.6000000000000001,0.0000,0.0000
2021,3,29,8,30,16.3,0,0,0,0,5.9,0,0,0,0,50.29,141.69,0.15,991,0.6000000000000001,27,0.9,0.0000,0.0000
2021,3,29,9,30,15.200000000000001,0,0,0,0,5.6000000000000005,0,0,0,0,52.67,136.6,0.15,991,0.6000000000000001,30,1.2000000000000002,0.0000,0.0000
2021,3,29,10,30,14,0,0,0,0,4.9,0,0,0,0,54.370000000000005,128.07,0.15,990,0.5,31,1.5,0.0000,0.0000
2021,3,29,11,30,13.5,0,0,0,0,4,0,0,0,0,52.480000000000004,117.54,0.15,990,0.5,35,1.6,0.0000,0.0000
2021,3,29,12,30,13.3,0,0,0,0,2.8000000000000003,0,0,100,0,49.13,105.91,0.15,989,0.5,42,1.6,0.0000,0.0000
2021,3,29,13,30,14.4,0,0,0,0,2,0,0,100,0,43.04,93.72,0.15,989,0.5,49,1.5,0.0000,0.0000
2021,3,29,14,30,17.2,54,375,111,0,2.7,54,375,0,111,37.96,81.2,0.15,989,0.5,55,1.7000000000000002,0.0000,0.0000
2021,3,29,15,30,20.6,91,670,332,0,2,91,670,0,332,29.11,68.89,0.15,989,0.5,50,1.3,17.1633,13.3088
2021,3,29,16,30,23.6,113,807,553,0,1.5,113,807,0,553,23.41,56.92,0.15,989,0.5,161,0.9,31.0043,24.2528
2021,3,29,17,30,25.8,123,890,743,0,0.6000000000000001,123,890,0,743,19.29,45.81,0.15,988,0.5,272,1.6,43.5290,34.1709
2021,3,29,18,30,26.700000000000003,125,940,880,0,0.5,125,940,0,880,18.11,36.57,0.15,988,0.5,259,2.3000000000000003,52.7547,41.4795
2021,3,29,19,30,26.900000000000002,129,951,944,2,0.9,209,770,32,869,18.45,31.01,0.15,987,0.6000000000000001,250,3.1,52.6132,41.3947
2021,3,29,20,30,26.6,131,943,937,0,1.8,131,943,0,937,19.95,31.240000000000002,0.15,986,0.6000000000000001,243,3.8000000000000003,56.7097,44.6167
2021,3,29,21,30,25.8,130,918,862,0,2.7,130,918,0,862,22.41,37.14,0.15,986,0.6000000000000001,241,4.2,51.6157,40.5808
2021,3,29,22,30,24.700000000000003,125,866,720,0,3.6,125,866,0,720,25.51,46.56,0.15,985,0.7000000000000001,241,4.2,42.0839,33.0308
2021,3,29,23,30,24,112,785,531,0,4.5,112,785,0,531,28.25,57.75,0.15,985,0.7000000000000001,242,4.1000000000000005,29.6434,23.1794
2021,3,30,0,30,21,91,631,309,0,5.4,91,631,0,309,36,69.76,0.15,985,0.7000000000000001,241,2.7,15.8528,12.2800
2021,3,30,1,30,17.8,51,307,93,0,7.4,51,307,0,93,50.46,82.06,0.15,985,0.7000000000000001,237,1.5,0.0000,0.0000
2021,3,30,2,30,15.700000000000001,0,0,0,0,9,0,0,0,0,64.3,94.55,0.15,985,0.7000000000000001,220,0.7000000000000001,0.0000,0.0000
2021,3,30,3,30,15.100000000000001,0,0,0,0,9.200000000000001,0,0,0,0,67.63,106.69,0.15,986,0.7000000000000001,162,0.5,0.0000,0.0000
2021,3,30,4,30,14.4,0,0,0,0,9.200000000000001,0,0,0,0,71.13,118.22,0.15,986,0.7000000000000001,114,0.8,0.0000,0.0000
2021,3,30,5,30,13.8,0,0,0,0,9.3,0,0,0,0,74.05,128.58,0.15,986,0.7000000000000001,110,1,0.0000,0.0000
2021,3,30,6,30,13.100000000000001,0,0,0,0,9.3,0,0,0,0,77.48,136.83,0.15,986,0.8,106,1.1,0.0000,0.0000
2021,3,30,7,30,12.4,0,0,0,0,9.200000000000001,0,0,0,0,80.72,141.52,0.15,986,0.8,96,1.2000000000000002,0.0000,0.0000
2021,3,30,8,30,11.8,0,0,0,0,8.9,0,0,0,0,82.42,141.29,0.15,986,0.8,88,1.4000000000000001,0.0000,0.0000
2021,3,30,9,30,11.200000000000001,0,0,0,0,8.5,0,0,0,0,83.53,136.22,0.15,986,0.9,86,1.4000000000000001,0.0000,0.0000
2021,3,30,10,30,10.8,0,0,0,0,8.200000000000001,0,0,0,0,83.72,127.73,0.15,986,0.9,86,1.3,0.0000,0.0000
2021,3,30,11,30,10.4,0,0,0,0,7.800000000000001,0,0,0,0,83.9,117.22,0.15,986,0.8,83,1.2000000000000002,0.0000,0.0000
2021,3,30,12,30,10.200000000000001,0,0,0,0,7.300000000000001,0,0,0,0,82.39,105.62,0.15,987,0.8,78,1.3,0.0000,0.0000
2021,3,30,13,30,11.200000000000001,0,0,0,0,6.6000000000000005,0,0,0,0,73.21000000000001,93.44,0.15,988,0.7000000000000001,75,1.7000000000000002,0.0000,0.0000
2021,3,30,14,30,13.700000000000001,64,254,104,0,5.7,64,254,0,104,58.370000000000005,80.93,0.15,989,0.7000000000000001,72,2.2,0.0000,0.0000
2021,3,30,15,30,16.7,111,580,323,0,4.2,116,512,0,303,43.58,68.61,0.15,989,0.6000000000000001,70,3,15.7019,12.1795
2021,3,30,16,30,19.3,130,755,546,0,2.3000000000000003,130,755,0,546,32.37,56.61,0.15,990,0.6000000000000001,72,3.4000000000000004,30.6596,23.9865
2021,3,30,17,30,21.5,145,840,734,0,1.2000000000000002,145,840,0,734,25.98,45.480000000000004,0.15,990,0.6000000000000001,76,3.2,43.0445,33.7930
2021,3,30,18,30,23.200000000000003,155,880,865,0,0,155,880,0,865,21.59,36.2,0.15,990,0.6000000000000001,81,2.6,51.8938,40.8046
2021,3,30,19,30,24.5,155,906,935,0,-0.7000000000000001,155,906,0,935,18.95,30.62,0.15,989,0.6000000000000001,84,2,56.6433,44.5672
2021,3,30,20,30,25.3,156,903,931,0,-1,156,903,0,931,17.650000000000002,30.88,0.15,989,0.6000000000000001,83,1.3,56.3783,44.3576
2021,3,30,21,30,25.5,156,873,855,0,-1.2000000000000002,156,873,0,855,17.23,36.85,0.15,988,0.6000000000000001,77,0.8,51.2270,40.2768
2021,3,30,22,30,25.200000000000003,148,826,718,0,-1.1,148,826,0,718,17.59,46.34,0.15,988,0.6000000000000001,52,0.4,41.9958,32.9634
2021,3,30,23,30,24.8,131,742,529,0,-0.7000000000000001,131,742,0,529,18.54,57.57,0.15,988,0.6000000000000001,33,0.30000000000000004,29.5596,23.1159
2021,3,31,0,30,21.400000000000002,106,583,309,0,0.2,106,583,0,309,24.36,69.60000000000001,0.15,989,0.6000000000000001,314,0.5,15.8753,12.2998
2021,3,31,1,30,17.7,58,258,94,0,4.9,58,258,0,94,42.85,81.91,0.15,990,0.6000000000000001,291,0.8,0.0000,0.0000
2021,3,31,2,30,15.200000000000001,0,0,0,0,4.6000000000000005,0,0,0,0,49.09,94.39,0.15,991,0.6000000000000001,329,1,0.0000,0.0000
2021,3,31,3,30,14.100000000000001,0,0,0,0,4.4,0,0,0,0,51.9,106.51,0.15,992,0.6000000000000001,189,1.1,0.0000,0.0000
2021,3,31,4,30,13.600000000000001,0,0,0,0,4,0,0,0,0,52.19,118.01,0.15,992,0.6000000000000001,33,1.3,0.0000,0.0000
2021,3,31,5,30,13.200000000000001,0,0,0,0,3.6,0,0,0,0,52.06,128.33,0.15,993,0.6000000000000001,43,1.5,0.0000,0.0000
2021,3,31,6,30,13,0,0,0,0,2.8000000000000003,0,0,0,0,49.97,136.52,0.15,993,0.5,48,1.7000000000000002,0.0000,0.0000
2021,3,31,7,30,12.9,0,0,0,0,1.7000000000000002,0,0,0,0,46.47,141.15,0.15,993,0.5,50,1.9000000000000001,0.0000,0.0000
2021,3,31,8,30,12.8,0,0,0,0,0.8,0,0,0,0,43.74,140.9,0.15,993,0.5,51,2,0.0000,0.0000
2021,3,31,9,30,12.9,0,0,0,0,-0.1,0,0,0,0,40.78,135.84,0.15,993,0.5,51,2,0.0000,0.0000
2021,3,31,10,30,13,0,0,0,0,-0.9,0,0,0,0,38.31,127.38000000000001,0.15,993,0.4,54,2.1,0.0000,0.0000
2021,3,31,11,30,13,0,0,0,0,-1.4000000000000001,0,0,0,0,36.79,116.91,0.15,993,0.4,57,2.2,0.0000,0.0000
2021,3,31,12,30,12.9,0,0,0,0,-1.8,0,0,0,0,36.13,105.32000000000001,0.15,994,0.30000000000000004,60,2.3000000000000003,0.0000,0.0000
2021,3,31,13,30,14.100000000000001,0,0,0,0,-2,0,0,0,0,32.94,93.15,0.15,995,0.30000000000000004,61,2.4000000000000004,0.0000,0.0000
2021,3,31,14,30,17.1,59,398,124,0,-1.4000000000000001,59,398,0,124,28.36,80.65,0.15,995,0.30000000000000004,61,3.2,0.0000,0.0000
2021,3,31,15,30,20.200000000000003,95,696,352,0,-2.4000000000000004,95,696,0,352,21.64,68.33,0.15,995,0.30000000000000004,63,4.7,18.2848,14.1873
2021,3,31,16,30,22.3,115,831,576,0,-3.5,115,831,0,576,17.59,56.32,0.15,995,0.30000000000000004,69,5.6000000000000005,32.3907,25.3441
2021,3,31,17,30,24.200000000000003,133,895,764,0,-4,133,895,0,764,15.06,45.15,0.15,995,0.30000000000000004,76,5.5,44.8477,35.2112
2021,3,31,18,30,25.8,146,925,896,2,-4.3,146,925,75,896,13.450000000000001,35.83,0.15,994,0.30000000000000004,84,4.7,53.7926,42.2997
2021,3,31,19,30,27.1,150,942,964,2,-4.6000000000000005,201,822,57,911,12.11,30.22,0.15,994,0.30000000000000004,96,3.8000000000000003,55.2229,43.4513
2021,3,31,20,30,28.1,149,941,960,0,-5.300000000000001,149,941,0,960,10.86,30.52,0.15,993,0.30000000000000004,111,3,58.1667,45.7663
2021,3,31,21,30,28.5,145,913,878,0,-5.6000000000000005,145,913,0,878,10.41,36.57,0.15,993,0.4,125,2.4000000000000004,52.6348,41.3852
2021,3,31,22,30,28.3,137,867,738,0,-5.5,137,867,0,738,10.61,46.12,0.15,992,0.4,140,1.9000000000000001,43.1951,33.9064
2021,3,31,23,30,28,122,786,546,0,-4.800000000000001,122,786,0,546,11.33,57.39,0.15,992,0.4,147,1.6,30.5382,23.8831
2021,4,1,0,30,24.5,85,685,326,0,-2.6,85,685,0,326,16.4,69.44,0.15,992,0.5,215,1.1,16.7724,12.9973
2021,4,1,1,30,20.700000000000003,51,364,103,0,4.2,51,364,0,103,33.77,81.76,0.15,992,0.6000000000000001,287,1,0.0000,0.0000
2021,4,1,2,30,18,0,0,0,0,4.5,0,0,0,0,40.910000000000004,94.24,0.15,992,0.6000000000000001,165,1.2000000000000002,0.0000,0.0000
2021,4,1,3,30,16.8,0,0,0,0,4.7,0,0,0,0,44.660000000000004,106.34,0.15,993,0.7000000000000001,22,1.4000000000000001,0.0000,0.0000
2021,4,1,4,30,16.400000000000002,0,0,0,7,3.5,0,0,0,0,42.28,117.8,0.15,993,0.7000000000000001,41,1.6,0.0000,0.0000
2021,4,1,5,30,16,0,0,0,4,2.1,0,0,0,0,39.18,128.08,0.15,993,0.7000000000000001,48,1.7000000000000002,0.0000,0.0000
2021,4,1,6,30,15.600000000000001,0,0,0,4,0.9,0,0,0,0,36.980000000000004,136.21,0.15,992,0.7000000000000001,48,1.8,0.0000,0.0000
2021,4,1,7,30,15.3,0,0,0,0,0.2,0,0,0,0,35.84,140.78,0.15,992,0.7000000000000001,48,2,0.0000,0.0000
2021,4,1,8,30,14.9,0,0,0,7,-0.2,0,0,0,0,35.6,140.5,0.15,991,0.7000000000000001,48,2.2,0.0000,0.0000
2021,4,1,9,30,14.600000000000001,0,0,0,4,-0.5,0,0,14,0,35.45,135.47,0.15,990,0.7000000000000001,47,2.5,0.0000,0.0000
2021,4,1,10,30,14.3,0,0,0,0,-0.8,0,0,0,0,35.44,127.04,0.15,990,0.6000000000000001,47,2.8000000000000003,0.0000,0.0000
2021,4,1,11,30,14,0,0,0,0,-1.2000000000000002,0,0,0,0,35.11,116.59,0.15,989,0.6000000000000001,46,3.1,0.0000,0.0000
2021,4,1,12,30,13.9,0,0,0,0,-1.5,0,0,0,0,34.53,105.03,0.15,989,0.6000000000000001,46,3.3000000000000003,0.0000,0.0000
2021,4,1,13,30,15.200000000000001,0,0,0,0,-1.7000000000000002,0,0,0,0,31.36,92.87,0.15,989,0.6000000000000001,48,3.4000000000000004,0.0000,0.0000
2021,4,1,14,30,18.400000000000002,58,381,122,0,-1.3,58,381,0,122,26.400000000000002,80.38,0.15,989,0.7000000000000001,50,3.8000000000000003,0.0000,0.0000
2021,4,1,15,30,22,99,651,342,0,-1.5,99,651,0,342,20.78,68.05,0.15,989,0.7000000000000001,60,3.8000000000000003,17.8074,13.8210
2021,4,1,16,30,25.5,124,776,558,0,-2,124,776,0,558,16.2,56.02,0.15,989,0.7000000000000001,91,3,31.4246,24.5913
2021,4,1,17,30,27.900000000000002,129,866,743,0,-4.6000000000000005,169,753,0,703,11.620000000000001,44.83,0.15,989,0.8,127,2.3000000000000003,41.3057,32.4324
2021,4,1,18,30,29,121,934,882,3,-5.1000000000000005,323,369,25,624,10.49,35.46,0.15,988,0.8,155,2.1,37.4895,29.4811
2021,4,1,19,30,29.400000000000002,129,942,946,7,-4.6000000000000005,334,66,0,391,10.6,29.830000000000002,0.15,988,0.9,176,2.2,23.7154,18.6608
2021,4,1,20,30,29.400000000000002,131,935,939,7,-4.1000000000000005,81,1,0,82,11.06,30.16,0.15,987,0.9,192,2.3000000000000003,4.9711,3.9115
2021,4,1,21,30,28.900000000000002,127,916,865,8,-3.5,164,4,0,167,11.85,36.29,0.15,986,0.9,204,2.3000000000000003,10.0170,7.8764
2021,4,1,22,30,28.1,122,873,729,8,-3,183,5,0,186,12.94,45.910000000000004,0.15,986,0.9,215,2.3000000000000003,10.8936,8.5514
2021,4,1,23,30,27.5,108,799,541,4,-2,192,24,0,205,14.41,57.21,0.15,986,0.9,221,2.2,11.4765,8.9762
2021,4,2,0,30,24,85,669,322,4,0.9,108,352,43,233,21.92,69.28,0.15,986,0.9,244,1.8,12.0045,9.3043
2021,4,2,1,30,20.8,49,381,105,0,5.7,49,381,0,105,37.29,81.61,0.15,986,0.9,266,1.4000000000000001,0.0000,0.0000
2021,4,2,2,30,18.900000000000002,0,0,0,0,6.4,0,0,0,0,44.22,94.08,0.15,987,0.9,283,1.3,0.0000,0.0000
2021,4,2,3,30,18.3,0,0,0,0,6.2,0,0,0,0,45.19,106.16,0.15,987,0.9,293,1.4000000000000001,0.0000,0.0000
2021,4,2,4,30,18,0,0,0,0,5.9,0,0,0,0,44.95,117.60000000000001,0.15,988,0.8,289,1.2000000000000002,0.0000,0.0000
2021,4,2,5,30,17.5,0,0,0,0,5.800000000000001,0,0,0,0,46.08,127.82000000000001,0.15,988,0.8,269,1,0.0000,0.0000
2021,4,2,6,30,16.7,0,0,0,0,6,0,0,0,0,49.27,135.9,0.15,988,0.8,238,0.8,0.0000,0.0000
2021,4,2,7,30,15.700000000000001,0,0,0,0,6.5,0,0,0,0,54.22,140.41,0.15,988,0.8,194,0.7000000000000001,0.0000,0.0000
2021,4,2,8,30,14.600000000000001,0,0,0,0,7,0,0,0,0,60.35,140.11,0.15,988,0.8,151,0.9,0.0000,0.0000
2021,4,2,9,30,13.600000000000001,0,0,0,0,7.4,0,0,14,0,66.27,135.09,0.15,988,0.8,130,1.2000000000000002,0.0000,0.0000
2021,4,2,10,30,12.8,0,0,0,0,7.6000000000000005,0,0,0,0,70.86,126.7,0.15,989,0.8,126,1.3,0.0000,0.0000
2021,4,2,11,30,12.3,0,0,0,0,7.7,0,0,0,0,73.35000000000001,116.28,0.15,989,0.8,127,1.4000000000000001,0.0000,0.0000
2021,4,2,12,30,11.9,0,0,0,0,7.7,0,0,0,0,75.3,104.74000000000001,0.15,989,0.9,124,1.4000000000000001,0.0000,0.0000
2021,4,2,13,30,12.8,0,0,0,0,7.7,0,0,0,0,71.06,92.60000000000001,0.15,990,0.9,118,1.6,0.0000,0.0000
2021,4,2,14,30,15.3,53,446,130,0,8.1,53,446,0,130,62.35,80.10000000000001,0.15,990,0.9,116,2.1,0.0000,0.0000
2021,4,2,15,30,18.1,82,713,352,0,8,82,713,0,352,51.550000000000004,67.77,0.15,991,0.9,127,2.2,18.3710,14.2627
2021,4,2,16,30,20.5,100,835,570,0,7.300000000000001,100,835,0,570,42.53,55.72,0.15,991,0.9,152,2.1,32.1469,25.1596
2021,4,2,17,30,22.3,112,899,753,0,6.5,112,899,0,753,35.9,44.5,0.15,992,0.9,178,2.2,44.2856,34.7746
2021,4,2,18,30,23.200000000000003,120,933,883,0,6.6000000000000005,120,933,0,883,34.37,35.1,0.15,992,0.9,196,2.6,53.0863,41.7481
2021,4,2,19,30,23.5,125,946,949,0,7.1000000000000005,125,946,0,949,34.94,29.44,0.15,992,0.9,206,3,57.5927,45.3192
2021,4,2,20,30,23.5,121,951,946,0,7.5,121,951,0,946,35.92,29.810000000000002,0.15,991,0.9,212,3,57.3796,45.1500
2021,4,2,21,30,23.3,113,942,875,0,7.800000000000001,113,942,0,875,36.95,36.01,0.15,991,0.9,216,2.9000000000000004,52.5134,41.2928
2021,4,2,22,30,22.8,106,905,738,0,7.800000000000001,106,905,0,738,38.27,45.69,0.15,991,0.9,221,2.7,43.2517,33.9541
2021,4,2,23,30,22.400000000000002,95,837,550,0,7.800000000000001,95,837,0,550,39.21,57.04,0.15,991,0.9,224,2.7,30.8173,24.1053
2021,4,3,0,30,19.900000000000002,78,706,330,0,7.9,78,706,0,330,45.86,69.12,0.15,991,0.9,236,2.2,17.0259,13.1987
2021,4,3,1,30,17.1,48,419,110,0,8.5,48,419,0,110,56.910000000000004,81.45,0.15,992,0.9,256,1.4000000000000001,0.0000,0.0000
2021,4,3,2,30,15.100000000000001,0,0,0,0,9.5,0,0,0,0,69.22,93.92,0.15,992,0.9,297,0.6000000000000001,0.0000,0.0000
2021,4,3,3,30,14.600000000000001,0,0,0,0,9.5,0,0,0,0,71.67,105.98,0.15,992,0.8,197,0.4,0.0000,0.0000
2021,4,3,4,30,14.3,0,0,0,0,9.200000000000001,0,0,0,0,71.61,117.39,0.15,993,0.8,89,0.5,0.0000,0.0000
2021,4,3,5,30,14,0,0,0,7,8.9,0,0,0,0,71.39,127.57000000000001,0.15,993,0.9,121,0.6000000000000001,0.0000,0.0000
2021,4,3,6,30,13.600000000000001,0,0,0,7,8.6,0,0,0,0,71.94,135.58,0.15,993,0.9,156,0.5,0.0000,0.0000
2021,4,3,7,30,13.3,0,0,0,7,8.5,0,0,0,0,72.85000000000001,140.04,0.15,993,0.9,190,0.4,0.0000,0.0000
2021,4,3,8,30,13.100000000000001,0,0,0,0,8.5,0,0,0,0,73.55,139.72,0.15,993,0.9,141,0.30000000000000004,0.0000,0.0000
2021,4,3,9,30,12.9,0,0,0,0,8.3,0,0,14,0,73.77,134.72,0.15,993,0.9,72,0.5,0.0000,0.0000
2021,4,3,10,30,12.700000000000001,0,0,0,0,8,0,0,0,0,72.85000000000001,126.36,0.15,993,0.9,74,0.9,0.0000,0.0000
2021,4,3,11,30,12.5,0,0,0,0,7.2,0,0,0,0,70.34,115.97,0.15,993,0.9,83,1,0.0000,0.0000
2021,4,3,12,30,12.5,0,0,0,0,6.5,0,0,0,0,66.86,104.45,0.15,993,0.8,90,0.9,0.0000,0.0000
2021,4,3,13,30,13.200000000000001,2,8,2,0,5.800000000000001,2,8,0,2,61.02,92.32000000000001,0.15,994,0.7000000000000001,89,0.6000000000000001,0.0000,0.0000
2021,4,3,14,30,15.100000000000001,55,465,137,0,6.4,55,465,0,137,55.910000000000004,79.83,0.15,994,0.7000000000000001,86,0.5,6.5308,4.9778
2021,4,3,15,30,17.400000000000002,85,729,364,0,5.4,88,620,0,325,45.32,67.49,0.15,994,0.6000000000000001,119,0.4,17.0011,13.2030
2021,4,3,16,30,19.900000000000002,103,848,584,3,5,198,443,0,449,37.46,55.43,0.15,995,0.6000000000000001,191,0.9,25.3577,19.8484
2021,4,3,17,30,22,111,922,772,0,4.1000000000000005,111,922,0,772,31.12,44.18,0.15,994,0.6000000000000001,233,1.9000000000000001,45.4444,35.6868
2021,4,3,18,30,23.400000000000002,110,963,901,0,4,110,963,0,901,28.38,34.730000000000004,0.15,994,0.7000000000000001,237,2.7,54.2059,42.6305
2021,4,3,19,30,24,112,978,967,0,3.8000000000000003,112,978,0,967,26.830000000000002,29.05,0.15,994,0.7000000000000001,240,3.2,58.7180,46.2064
2021,4,3,20,30,24.1,112,972,958,0,3.5,116,965,11,956,26.21,29.46,0.15,993,0.8,243,3.6,58.0159,45.6521
2021,4,3,21,30,23.8,109,955,884,0,3.6,109,955,0,884,26.8,35.74,0.15,993,0.8,247,3.7,53.0815,41.7409
2021,4,3,22,30,23.200000000000003,101,921,747,0,3.6,101,921,0,747,27.79,45.480000000000004,0.15,993,0.8,251,3.8000000000000003,43.8069,34.3915
2021,4,3,23,30,22.8,90,857,559,0,3.7,90,857,0,559,28.72,56.86,0.15,993,0.8,253,3.8000000000000003,31.3502,24.5241
2021,4,4,0,30,20.200000000000003,74,737,338,0,4,74,737,0,338,34.51,68.97,0.15,993,0.8,262,3.2,17.4614,13.5387
2021,4,4,1,30,17.2,45,461,115,0,5.5,45,461,0,115,45.94,81.3,0.15,993,0.8,276,2.2,0.0000,0.0000
2021,4,4,2,30,15.100000000000001,0,0,0,0,7.5,0,0,0,0,60.6,93.76,0.15,994,0.8,297,1.2000000000000002,0.0000,0.0000
2021,4,4,3,30,14.700000000000001,0,0,0,0,7.9,0,0,0,0,63.89,105.81,0.15,994,0.8,325,0.7000000000000001,0.0000,0.0000
2021,4,4,4,30,14.8,0,0,0,0,7.9,0,0,0,0,63.15,117.18,0.15,994,0.9,182,0.6000000000000001,0.0000,0.0000
2021,4,4,5,30,14.9,0,0,0,7,7.7,0,0,0,0,61.9,127.32000000000001,0.15,994,0.9,31,0.6000000000000001,0.0000,0.0000
2021,4,4,6,30,14.9,0,0,0,0,7.300000000000001,0,0,0,0,60.4,135.27,0.15,994,0.9,49,0.6000000000000001,0.0000,0.0000
2021,4,4,7,30,14.9,0,0,0,0,7,0,0,0,0,59.1,139.68,0.15,993,0.9,53,0.6000000000000001,0.0000,0.0000
2021,4,4,8,30,14.700000000000001,0,0,0,0,6.7,0,0,0,0,58.88,139.33,0.15,993,0.9,44,0.6000000000000001,0.0000,0.0000
2021,4,4,9,30,14.100000000000001,0,0,0,0,6.6000000000000005,0,0,29,0,60.49,134.35,0.15,993,0.8,35,0.8,0.0000,0.0000
2021,4,4,10,30,13.4,0,0,0,0,6.300000000000001,0,0,0,0,62.33,126.02,0.15,992,0.8,34,1,0.0000,0.0000
2021,4,4,11,30,12.9,0,0,0,0,5.9,0,0,0,0,62.65,115.66,0.15,992,0.8,34,1.1,0.0000,0.0000
2021,4,4,12,30,12.9,0,0,0,0,5.5,0,0,0,0,60.730000000000004,104.16,0.15,992,0.9,29,1.1,0.0000,0.0000
2021,4,4,13,30,13.8,2,11,2,0,5.2,2,11,0,2,56.03,92.04,0.15,993,1,31,1,0.0000,0.0000
2021,4,4,14,30,16.1,55,459,138,0,6.1000000000000005,55,459,0,138,51.45,79.57000000000001,0.15,993,1.1,44,1.1,6.5775,5.0149
2021,4,4,15,30,19.1,86,702,358,0,5.5,86,702,0,358,40.99,67.21000000000001,0.15,993,1.1,166,0.8,18.7703,14.5810
2021,4,4,16,30,21.700000000000003,107,815,573,0,4.6000000000000005,107,815,0,573,32.77,55.14,0.15,993,1.1,270,0.9,32.4048,25.3674
