,length,diameter,propeller_diameter,LD_effective,S_wetted,volume,mass_total,mass_payload,mass_structural,mass_propulsion,power,solar_area_fraction,mass_battery,BATTERY_SPECIFIC_ENERGY,S_solar,score
381,105.35805436584668,18.745779427635544,21.00312121704517,84.2785765937788,4910.233665410043,19385.337631805793,25126.01952377371,30.0,732.8136095598271,24346.579635757906,45392.733962595834,1.8145747377018189,22192.003270602407,225.0,2814.725102598633,-0.0
402,106.62493146793494,17.33700975806346,18.15445333894247,69.61565232685064,4584.019319725152,16780.533903996846,17786.36544701833,30.0,684.1286938427706,17054.517419940177,51364.79806006561,2.19377655387274,14838.719439574508,225.0,3185.0424917941727,-0.0
377,107.13871749456003,19.203919800953948,19.877541248528644,86.35976999048873,5116.417664316455,20688.301314920638,21928.365913193134,30.0,763.5849436281967,21117.78238908955,47386.674105268685,1.818359147031116,18954.669642107474,225.0,2938.36589007103,-0.0
354,107.73790533709997,21.201841791282114,21.944269644135463,107.59000691656773,5698.006536098032,25357.960960600154,26877.926722584834,30.0,850.382491250504,25981.37206219353,43016.96106354941,1.4868165049905286,23898.311701971892,225.0,2667.4075248001727,-0.0
358,109.60310427788033,21.715960169224218,22.663987132819845,110.20808787952106,5938.66521706312,27063.225107215385,32112.231207771885,30.0,886.2988994475886,31179.419991238796,44790.700925232835,1.4857499754953392,28865.11837403894,225.0,2777.3940728295142,-0.0
429,110.2989874001566,16.569159540850496,16.680559594001654,59.82969359126086,4522.980259952537,15855.177454666726,16805.54278248915,30.0,675.0190960590219,16081.2269405503,60612.467808242814,2.6184828006673406,13469.437290720625,225.0,3758.474534952999,-0.0
405,110.70510859472509,18.348455781735673,18.84490366817141,73.72086620664511,5039.707059644023,19514.85477982569,23537.202202458007,30.0,752.1364914908731,22736.47120022747,56403.96609627355,2.1923113143714663,20054.743500897264,225.0,3497.512606051112,-0.0
355,110.81760212152764,22.035667187059186,21.989403528539118,111.86435500103796,6093.663974704292,28174.731099678855,29863.535128288913,30.0,909.4312403511309,28907.362884496084,46002.736785496774,1.4873339133568593,26579.359031620355,225.0,2852.5503250161705,-0.0
378,111.15811234327136,20.245146746496,19.910586789738595,91.08963032519875,5598.983577588715,23855.122088743574,25285.007120952636,30.0,835.6040964531873,24401.59520693528,51863.887775244206,1.8195447491742431,21898.085949547552,225.0,3215.9901837952666,-0.0
431,111.2662055902492,16.78711767007625,17.382848303346485,60.6360392537875,4623.134792138085,16417.770087219295,20056.008740390393,30.0,689.9663692940396,19316.54444263645,61845.19844775808,2.6141249314192763,16492.052919402155,225.0,3834.9140346897902,-0.0
403,111.78941018752657,18.620537308056253,18.165019570720357,74.82354242714749,5165.239008992436,20294.749934855383,21511.22491478578,30.0,770.8711438894184,20691.506588623408,57901.317098118445,2.196116291323932,18013.743097192404,225.0,3590.360757822867,-0.0
356,113.91033111606505,22.873897843069525,22.033689824205464,116.169457212346,6504.334355482863,31206.28646938983,33076.803072996605,30.0,970.7205525477477,32058.76942179732,49103.50670416905,1.4878836826600976,29462.10402250143,225.0,3044.8237169352687,-0.0
380,113.98687810671255,20.98297724178233,20.253942352965716,94.4420786766585,5952.745487203702,26277.721212936834,29478.827851795795,30.0,888.400268606043,28542.052974647828,55116.29546165145,1.8193565345856506,25720.937882104008,225.0,3417.6663720230727,-0.0
379,115.20549223516976,21.295394215998922,19.94211837434817,95.87110239627819,6106.782989930433,27355.406596439578,28995.1000052741,30.0,911.3891498024598,28035.0863031721,56580.99825351426,1.8208388109276783,25147.110334895227,225.0,3508.4900646321094,-0.0
430,116.90533388032482,18.15507184692432,16.657454803295405,65.6248326068877,5256.944910168158,20175.713061500996,21385.052927253317,30.0,784.5575256459383,20549.633246889494,70521.40446552585,2.6233027748369833,17238.56553601743,225.0,4372.9105980528075,-0.0
404,117.01156957015088,19.921633293874763,18.17513936029044,80.11648350339614,5787.865203287765,24315.170006858727,25772.630487014332,30.0,863.7931879180414,24858.846034213533,64918.98469618412,2.19875953992056,21639.66156539471,225.0,4025.514215780369,-0.0
357,117.0170534243124,23.71651710877259,22.07702267463291,120.50592208261502,6930.255263693097,34462.724037122665,36528.432749256026,30.0,1034.285885564639,35446.258341531044,52321.13655795292,1.4884589597906492,32555.37385828182,225.0,3244.3433917752795,-0.0
233,45.70158417514196,8.005372126780529,8.891262540044984,79.44106455540229,909.1561807300293,1533.5322948584487,1625.4528000731307,30.0,135.68438242516163,1455.9653435068556,2590.144082374985,0.5589473588474465,1381.4101772666586,225.0,160.61036495434857,-0.00011415525114155251
335,71.67564463244891,1.1701645160339607,185.09131463365793,6.773813307837121,204.59683158677583,51.38827964632688,11160.979122240722,30.0,30.534461876182185,11097.475151058237,1602.2845765503193,1.508276222018496,213.63794354004258,225.0,99.35490166419785,-0.00011415525114155251
280,44.218277532749035,7.005068888436437,8.116929740516156,46.83559799597564,767.5963679056607,1136.1227714634558,1204.2223996798418,30.0,114.55769793859429,1054.9546001892452,3923.3266814476997,1.0000000099840722,959.0354110205487,225.0,243.27871736180217,-0.00022831050228310502
232,44.409423207425725,7.796537341594628,8.579447518253497,77.01366807205865,860.4622712918479,1413.439687153645,1498.1617960839221,30.0,128.41720086711388,1336.0289731161095,2475.7756356498257,0.5645392644813855,1265.3964359987997,225.0,153.5185749289277,-0.0007990867579908676
254,41.40667254663467,7.29814489629716,7.882640788895778,57.277918495138174,751.0854337384583,1154.7658108390476,1223.9829098857608,30.0,112.09357136361957,1077.7857884563577,3002.151476926121,0.7843493701470857,1000.7171589753736,225.0,186.15823252396754,-0.0009132420091324201
334,100.00000099966653,5.622724255787615,32.066044256960325,33.39728126274199,1375.2864045047547,1655.3590146434046,1754.5818593359875,30.0,205.25063834808853,1512.0654533192806,9101.050202233617,1.2779224041176787,1011.2278002481796,225.0,564.3404181238786,-0.0009132420091324201
306,100.00000099956834,5.97416682806124,35.44118438582661,41.62117912034829,1461.7099742839803,1868.7590927065073,1980.7732186155313,30.0,218.14867384629758,1726.003900065128,7598.059232410125,1.004118777613729,1181.920325041575,225.0,471.1425416701883,-0.001141552511415525
279,43.16166159064564,6.513934457046967,7.664858683525976,43.86424228834411,695.8919587102226,958.9225827362782,1016.4007650747869,30.0,103.85638095361617,878.0635698419255,3561.080396438436,1.0000000072018072,791.3511992085413,225.0,220.8164503263146,-0.0012557077625570776
253,39.57740980586172,7.002920236537823,7.452418533382606,54.55818217515504,688.9444336929477,1016.2588711056013,1077.1738118425244,30.0,102.81951769366958,940.3994817836322,2794.520933332117,0.7960504347352043,869.4065125922141,225.0,173.28342080626365,-0.0014840182648401827
252,37.74126003798637,6.7072846866718,7.02451026569837,51.84795840749658,629.330231082452,889.0137908622469,942.3016134114384,30.0,93.92256859249478,814.5730233391865,2594.042175941557,0.8090468317822562,749.3899619386721,225.0,160.8520790097996,-0.0019406392694063927
278,42.24319660162949,6.0250865763847195,7.223511702464864,40.903999041445374,629.1641581605957,802.9379416814988,851.0663453072539,30.0,93.89778352000974,722.9116776049603,3223.7422145807564,1.0000000099559916,644.7484429161514,225.0,199.89869178543876,-0.0019406392694063927
231,43.11339592372481,7.587337407888153,8.268544926080455,74.58989130587973,812.9954610472809,1299.5399941280787,1377.4349127818805,30.0,121.33315417608786,1222.4736538153716,2363.830487445626,0.5705247167225506,1155.6504605289729,225.0,146.5770494631092,-0.0019406392694063927
305,100.00000099956314,5.792628801095894,39.36046262903321,40.40741580346865,1417.0589646640635,1756.9120647895045,1862.2220376409807,30.0,211.4848631684957,1614.2226795948104,7363.363046791026,1.0035991257568695,981.7817395721369,225.0,456.58943619540946,-0.0019406392694063927
362,100.00000099974227,5.071828533400671,31.992484596707975,26.049761202764714,1239.9537900759885,1346.876426919644,1427.608708759664,30.0,185.05331405997225,1204.830586724535,10250.380011961564,1.595640913882486,683.3586674641043,225.0,635.6083763233537,-0.0021689497716894978
251,35.89787203776865,6.41134472529277,6.599019054013436,49.14823538887173,572.2677052680235,772.6193572318666,818.9304534462068,30.0,85.40643710831618,699.8667517402947,2400.85038351718,0.8235823427137482,640.2267689379147,225.0,148.8725893363862,-0.00228310502283105
391,100.0000009998119,4.751860752550434,30.22348294660386,21.304488348419,1161.4250357541262,1182.2955039244796,1253.1627430848275,30.0,173.3335174412842,1041.5197445140525,11809.999335745148,1.9622120003294476,524.888859366451,225.0,732.3176792873234,-0.002511415525114155
230,41.81331590699539,7.377777149582473,7.9585712167136435,72.16988327021957,766.7624225551893,1191.6927517353738,1263.123265569679,30.0,114.43323817881551,1115.1494923723121,2254.3336067693613,0.5769495076375094,1052.022349825702,225.0,139.7873368419286,-0.0029680365296803654
333,100.0000009996602,5.338407716578657,36.245441216981284,31.768548915329667,1305.420764420174,1492.1830617633157,1581.6250780759897,30.0,194.82374313630766,1349.7302115014118,8633.731397185897,1.2768696183792354,767.4427908609686,225.0,535.3627854356141,-0.0037671232876712326
229,40.508965569022266,7.167862506919721,7.6495402648562925,69.75378718268671,721.7697405825818,1089.755596036965,1155.0759582373694,30.0,107.71843559978784,1013.9045954785439,2147.310487830401,0.5838668123131159,954.3602168135116,225.0,133.15101791731576,-0.003995433789954338
277,41.50439555010749,5.538745052864359,6.7932145601995595,37.95267768256433,567.4850452201515,666.6769900366002,706.6378607274393,30.0,84.69266285401378,587.9058140068714,2911.6938463119377,1.000000009988986,517.6344615665666,225.0,180.5491109447046,-0.0046803652968036525
228,39.200088693252006,6.957600725004038,7.341462990047007,67.34173593738848,678.0238677292639,993.5841997117635,1053.1400120775422,30.0,101.18970943858425,918.5850053073532,2042.7871343277652,0.5913387327284159,862.5101233828342,225.0,126.6697051337745,-0.00502283105022831
227,37.88638069921178,6.747000567580489,7.03434590882095,64.9338456691067,635.5310646093494,903.0321960847108,957.160287138989,30.0,94.84799404243533,829.0346294940108,1940.7900358301283,0.5994382510266062,776.3160143320513,225.0,120.3450410637475,-0.005593607305936073
250,34.04675928597303,6.1152356788821285,6.176039508664561,46.4600797416051,517.781304379928,666.6544785577877,706.6139999031703,30.0,77.27477193156442,595.8305804144484,2215.0872843581446,0.8399658485614933,541.4657806208799,225.0,137.35374011328568,-0.00684931506849315
226,36.56747608407774,6.53607260945804,6.728189628816418,62.530207167379345,594.2973285982952,817.951107216482,866.9794056535743,30.0,88.69418447228028,745.0951749659737,1841.3461423683475,0.6082517209680186,695.6196537835979,225.0,114.17869683214283,-0.009246575342465754
304,100.00000099956108,5.6886337066695445,43.86541007898256,39.710250588016045,1391.488893802412,1694.3946332765138,1795.957287206025,30.0,207.66873196137468,1551.8356336282104,7228.861925726481,1.0032789937433084,803.2068806362756,225.0,448.24925377546566,-0.00958904109589041
276,41.001491985666334,5.05507531214057,6.373709947840711,35.0062360868765,510.9099853687172,548.5971450192515,581.4802651811085,30.0,76.24928181639655,471.40145696322355,2625.2310405371645,1.000000009990582,408.3692729724478,225.0,162.78604668337363,-0.010273972602739725
249,32.18722477906035,5.819130345207056,5.7556478125623975,43.784617010756726,465.8944898110186,570.6874547964047,604.8946764811674,30.0,69.53107448990127,502.00330305415997,2036.9013919548236,0.8585945966995888,452.64475376773856,225.0,126.3047404057588,-0.011301369863013697
332,100.0000009996566,5.192379410899862,41.62016803631392,30.928832691359347,1269.5541602573905,1411.6644076775137,1496.2801052432249,30.0,189.47093562241352,1269.8399549277246,8393.826089636466,1.27630158225608,559.5884059757644,225.0,520.4866712988791,-0.013698630136986302
248,30.31824060424787,5.523251359348612,5.337885429511328,41.12298903349464,416.6289362174737,484.27520508690907,513.3028439296238,30.0,62.1785795546457,417.9118890747392,1866.4483646269616,0.8799883864114589,373.2896729253923,225.0,115.7352423176065,-0.014840182648401826
275,40.811783885665065,4.5741419003844825,5.96371722116597,32.058104788345474,459.4612888215945,447.09876179123165,473.8980305097512,30.0,68.5709700306586,371.6984430123444,2364.478947722982,1.0000000099878334,315.2638596963976,225.0,146.6172593659147,-0.015525114155251141
303,100.00000099955946,5.631186102890356,48.47169689915178,39.32455979740266,1377.366439452988,1660.3451866000685,1759.8669033403442,30.0,205.56106714278386,1517.8872395760663,7154.404143505722,1.0030748667430214,635.9470349782863,225.0,443.6322551854867,-0.016095890410958904
225,35.24293198257098,6.324829632964537,6.42298678784253,60.13087420266813,554.3283055858944,738.1902717309976,782.437675549552,30.0,82.72912333259801,666.6060843595112,1744.4828383674974,0.617882083257013,620.260564752888,225.0,108.17237049990435,-0.017123287671232876
361,100.00000099973761,4.811324613761996,37.81072805791387,24.751971893348674,1176.015077595289,1212.070677830685,1284.7226519906578,30.0,175.51096600153693,1071.696849228198,9716.439989097884,1.5944183113970252,431.84177729323926,225.0,602.4996768809518,-0.0182648401826484
420,100.0000009998729,4.31160582854664,30.621327280581326,17.045787067053674,1053.4591885336586,973.3672443912842,1031.7112447319414,30.0,157.22046710558115,835.762821869149,12991.905291670992,2.378995144011421,288.7090064815776,225.0,805.6056280986149,-0.01997716894977169
247,28.438250822671556,5.227889829788194,4.922732255033222,38.47626915126751,370.0033682320249,406.9624661393292,431.3559501310024,30.0,55.220081629406835,343.07080032556064,1703.8917558102798,0.9048413908907645,302.91408992182755,225.0,105.65538751514738,-0.023059360730593607
224,33.9122064372717,6.11328718744099,6.118719317250154,57.73584760897353,515.6291805959065,663.5967744063082,703.3730158090859,30.0,76.95358444725012,593.4044773862469,1650.2279215910837,0.628453066402726,550.0759738636946,225.0,102.3277857583788,-0.02374429223744292
274,41.04355894099271,4.095857677856481,5.560318820227885,29.098576150555974,413.10398602176275,360.523309554113,382.1332129507638,30.0,61.65250856649001,287.0427543160108,2129.2669322577485,1.000000009989568,236.58521469530538,225.0,132.03216817250137,-0.027168949771689495
302,100.0000009995589,5.5982724452701405,52.934757282624055,39.10340250658942,1369.2760491424847,1640.992841937854,1739.3545715740477,30.0,204.35364026044363,1498.6021403863328,7111.611705960775,1.002937260020378,474.10744706405166,225.0,440.97876997663366,-0.029337899543379
331,100.00000099965575,5.124086392191604,47.20456978922502,30.535396279525006,1252.7843687327936,1374.774643451023,1457.1791543065615,30.0,186.9681766304584,1233.290023239917,8281.359722675821,1.2759832293187003,368.0604321189254,225.0,513.5128259573968,-0.029452054794520552
223,32.574629338732535,5.901464404848388,5.815354761620253,55.345053413088245,478.2045411264106,594.0153789498042,629.6208852171576,30.0,71.3682524641079,525.3250995951471,1558.6095971785228,0.6401147515671518,484.90076356665156,225.0,96.64669155959011,-0.031050228310502283
246,26.544840502951118,4.933435072865787,4.510061593431002,35.84529842257009,326.03183843665767,338.28097719307044,358.5576672581177,30.0,48.657677951104546,276.9813753884447,1549.404785787811,0.9341037598559868,241.0185222336595,225.0,96.07591708922067,-0.0319634703196347
222,31.22936303398365,5.689385226437445,5.512841283459974,52.95831246905353,442.0582046181166,529.2884658078606,561.014216444202,30.0,65.97369710605955,462.20028172355376,1469.6565049671044,0.6530510597142486,424.5674347682746,225.0,91.13086381042734,-0.03573059360730593
209,42.07362666881671,7.442203925422477,7.9770923331961905,93.35361984832609,778.3320419909537,1220.1457271988988,1293.281723142606,30.0,116.15991254050253,1144.1174190245467,1639.023644615186,0.41326960769843746,1092.6824297434573,225.0,101.6330278773815,-0.03755707762557078
208,41.18109833668488,7.299261329977343,7.764306083368208,91.23625032208291,747.2350793358279,1148.8263099999842,1217.6873931161147,30.0,111.51893636656175,1073.2119787841598,1588.6632038019168,0.4172676949991193,1023.8051757834575,225.0,98.51026384532635,-0.03995433789954338
221,29.875348093037868,5.47708030122429,5.211100789097158,50.57529771002936,407.19299757666425,469.255977084355,497.38335766077256,30.0,60.770340206757325,403.85991364410233,1383.3978127150708,0.6674900042319838,368.9060833906856,225.0,85.78211115324666,-0.04052511415525114
207,40.2856268087579,7.156053513102508,7.551802184914338,89.11945026842184,716.6924752655054,1080.1794400097751,1144.9258037991106,30.0,106.96069383488772,1005.0565567992231,1539.0536422202247,0.42149246621553027,957.6333773814731,225.0,95.43406053869222,-0.04337899543378995
390,100.00000099980633,4.43141838175422,37.013093462661715,19.905851312776715,1082.83195743438,1028.2154761155853,1089.8471000589973,30.0,161.60412097373305,890.2309848088839,11003.073251881924,1.9603382291853975,244.51273893070945,225.0,682.281585271418,-0.04337899543378995
273,41.85263866723833,3.619951117767849,5.1582121778101975,26.114580681058236,371.7129959027086,287.1619398260461,304.3745349996112,30.0,55.47523006219581,215.6406856978491,1918.9594167449377,1.0000000099883086,170.5741703773278,225.0,118.9913620455375,-0.04372146118721461
206,39.38702961332123,7.01257119485331,7.339568823026311,87.00308425848088,686.7050748250858,1014.159863279016,1074.948988693542,30.0,102.48531106179016,939.6030582974322,1490.198409626801,0.42596444156515995,894.1190457760806,225.0,92.40463187093852,-0.04668949771689497
245,24.634155807187742,4.640425982296074,4.099562131607824,33.23036700708011,284.7210802771223,277.74868141049194,294.39704250312803,30.0,42.49237343335831,219.13136009941346,1403.1747349971401,0.9691164978298844,187.08996466628534,225.0,87.00844397658695,-0.04668949771689498
205,38.48510233987053,6.868804156050803,7.127591702082468,84.88699158964864,657.2736173277397,950.7219828660878,1007.7086177585182,30.0,98.09289838392307,876.8030406803522,1442.1008947343335,0.4307067032164538,833.2138502909482,225.0,89.42218797029145,-0.052168949771689496
220,28.511227267167783,5.264590005329729,4.910019313403363,48.19547287897958,373.6104675103716,413.7553707055353,438.5560239687068,30.0,55.758412719600514,350.13143791022844,1299.8634338987863,0.68371801686919,317.7443949530367,225.0,80.60228847109832,-0.05251141552511416
204,37.57961526316528,6.72474112982656,6.91585363435949,82.7709820466698,628.3987221764036,889.8198574040099,943.1559958934281,30.0,93.78354824228474,816.6077141281769,1394.764414738775,0.43574531106077463,774.8691192993194,225.0,86.48693453034778,-0.060045662100456615
219,27.13523656384776,5.051969375084573,4.6094333012314355,45.818002692249934,341.3104982302166,362.62158581208075,384.3572606814798,30.0,50.93789730429484,300.8398691589879,1219.0844777664274,0.7021004388892109,270.90766172587274,225.0,75.59332479477912,-0.06552511415525114
244,23.141133251734523,4.308593430568299,3.723041482667434,30.697087192359515,248.24256206415214,224.93356955147232,238.41617437957,30.0,37.0482425783742,168.74111473127513,1262.8746875508145,0.9999997346585398,140.31940972786828,225.0,78.30868013842817,-0.06757990867579908
203,36.67030933450012,6.580369683374528,6.704334064630827,80.65483086257045,600.0808727632304,831.4072005907306,881.2420623490107,30.0,89.5573327793377,758.9679434203325,1348.1922044226656,0.4411098031069256,719.035842358755,225.0,83.59907213439088,-0.06872146118721462
301,100.00000099955841,5.578263576560733,57.17838028382631,38.96889200378731,1364.3580364559814,1629.28361068089,1726.9434840654528,30.0,203.61966569339896,1486.9371399416855,7085.502633111241,1.0028394096792017,314.9112281382774,225.0,439.35979142346457,-0.07066210045662101
272,43.472416021441965,3.145994363320859,4.748953691390286,23.09033572269897,335.0340120420464,225.2829268648416,238.78647062112472,30.0,50.0011812919172,155.69404259909456,1732.2555339838775,1.0000000099726345,115.48370226559184,225.0,107.41417645470652,-0.07522831050228311
202,35.75689139101988,6.43567608937894,6.493008468368753,78.53827268245605,572.3203979124502,775.4373813667269,821.9173910100876,30.0,85.4143010695023,703.834250995202,1302.3874051243513,0.4468338017182786,665.664673730224,225.0,80.75879557139083,-0.07728310502283106
218,25.74504517360814,4.839296393830001,4.309109555114289,43.441617234246266,310.29077978603704,315.68701968677806,334.60941892766937,30.0,46.30844921901508,255.80784679866264,1141.0941332608272,0.7231116463619871,228.21882665216543,225.0,70.75727811336273,-0.08184931506849313
360,100.00000099973573,4.707460415538042,44.47700749568243,24.23298644764648,1150.5321502470392,1160.304509706917,1229.8535999641092,30.0,171.70784027581604,1020.7163116889008,9503.266121015455,1.5938445955918705,211.18369157812123,225.0,589.2811331773694,-0.08401826484018264
201,34.83902840418001,6.290645190389297,6.281847677277799,76.42099431640632,545.117450683016,721.8634255652637,765.1321920542343,30.0,81.35447595561895,651.1568217803807,1257.3530539238207,0.45295575288781553,614.7059374738678,225.0,77.96629316543688,-0.08744292237442922
217,24.337512894496083,4.626686350687745,4.0087150466008215,41.06439967015895,280.54604925343205,272.78151376590296,289.13214076920053,30.0,41.869283013843784,214.85573005082185,1065.9293814072578,0.7473808122264418,189.4985566946236,225.0,66.09644155641128,-0.09817351598173515
243,23.11301052164286,3.8618234147076524,3.4499797945015658,28.343365126543294,221.5050890000334,180.48452138135764,191.30283233010445,30.0,33.05788580886814,125.76371960477141,1130.5483990643856,0.9999999889383813,100.4931910279454,225.0,70.10335533372765,-0.09897260273972602
200,33.916340522740946,6.145260257345395,6.0708170313625045,74.30262595518296,518.4719836787366,670.6380186014362,710.8363148407798,30.0,77.37785036418028,600.8855097743743,1213.0920737320926,0.45951983469565505,566.1096344083098,225.0,75.22174616119749,-0.10468036529680365
199,32.988392600600655,5.999502848699693,5.859875361635037,72.18273045929931,492.3837202371076,621.7135097201617,658.97925241043,30.0,73.4843830054917,552.9698468528235,1169.6072652216214,0.46657708250632435,519.8254512096096,225.0,72.52532822353868,-0.12226027397260274
216,22.90830852445735,4.414317616281169,3.70776977655059,38.6834381870169,252.06694863328957,233.73233723063058,247.74234183675537,30.0,37.619002081292415,177.80174500333194,993.6343417941075,0.7757642392073445,154.56534205686117,225.0,61.61355090346723,-0.12705479452054794
198,32.05468379820027,5.8533526790616195,5.648973744363194,70.06079018634107,466.8521204618185,575.0419179279913,609.5101477709538,30.0,69.67399330429119,507.3590541273147,1126.9013021039902,0.47418679483733167,475.80277199946255,225.0,69.8772051447019,-0.13789954337899543
197,31.11463470793391,5.706787512657526,5.4380539635874285,67.93619063842043,441.87634075475927,530.5749398318181,562.3778022060449,30.0,65.9465553602208,464.002056291483,1084.9767320332705,0.4824183066683943,433.9906928133082,225.0,67.27753490031986,-0.15388127853881278
330,100.00000099965507,5.090135361991965,52.5335656537437,30.33963359913595,1244.4483982261947,1356.6171094586775,1437.933250447779,30.0,185.72409884264195,1215.3124013891256,8225.230882779499,1.2757880376460187,182.78290850621107,225.0,510.0323734522424,-0.1547945205479452
215,21.45128114969929,4.202479952600917,3.405569742324195,36.29422100549955,224.83820046935364,198.36413738178223,210.2541587250567,30.0,33.555326381626266,144.46219276612842,924.2670092941657,0.8094654758116364,123.23560123922209,225.0,57.31220231651539,-0.15878995433789952
271,46.27449529059286,2.6735450664990905,4.320304931857505,20.009311595039467,302.646417452777,173.18701675050187,183.56791213814034,30.0,45.167588491004956,105.46468107918236,1567.0015930802988,1.0000000055701943,69.64451524801328,225.0,97.16706474409797,-0.1632420091324201
242,23.494271428065193,3.4183205523483338,3.1879168058821175,25.9242853380279,198.6136467661277,143.7428252073098,152.35882445640732,30.0,29.64151877737008,90.3674841771099,1017.2202754907757,1.000000009923735,67.81468503271839,225.0,63.07607395173622,-0.1682648401826484
196,30.167571260232705,5.559783106483838,5.227046595913824,65.80819994606343,417.4551850320936,488.26395962473197,517.5306858586982,30.0,62.30189066721076,422.8474994717535,1043.8359866534017,0.4913532496098246,394.3380394023962,225.0,64.72646827243719,-0.16826484018264842
195,29.21270438890225,5.412313243358538,5.015868599354509,63.67594281590633,393.58704511575064,448.0600614523116,474.9169508355158,30.0,58.739759217380126,383.8437731955182,1003.481406246827,0.5010884657674348,356.79338888776067,225.0,62.2241503779297,-0.1863013698630137
214,19.95736238937344,3.991670096116317,3.1010536007796055,33.88950356671854,198.83547149556375,166.49877657796688,176.47877617112044,30.0,29.674624366990557,114.65172100626428,857.9135218702932,0.8502477538705291,95.3237246522548,225.0,53.197737061991724,-0.19509132420091327
194,28.249104024695043,5.264349920055565,4.804420241452715,61.538366986066336,370.2698267308889,409.91404433167713,434.4844470342269,30.0,55.25984845674255,346.93903719869314,963.9152875246848,0.5117398123245155,321.30509584156164,225.0,59.770723631891904,-0.19828767123287672
193,27.275665392375032,5.115863796273915,4.592581131656897,59.39419935189529,347.50085611908344,373.77643984973577,396.180740884405,30.0,51.86175934796173,312.08125398572975,925.1399683222355,0.5234471996770469,287.82132347802883,225.0,57.366332999454045,-0.21187214611872143
192,26.291064647068126,4.966825079014788,4.38020501809747,57.241887513428075,325.2767596935854,339.5975325220787,359.95313693641083,30.0,48.544988409848976,279.218228171524,887.1579713460748,0.536381369761195,256.2900806110883,225.0,55.011134909298924,-0.23139269406392693
191,25.293699461377354,4.817205133057848,4.167112842109649,55.079520240855004,303.59330555847873,307.32738257246325,325.7487020049397,30.0,45.308904065348536,248.29765391854906,849.9722440379182,0.5507531805190524,226.65926507677818,225.0,52.705312127201196,-0.24726027397260275
213,18.412500729898813,3.7827947693953137,2.792554051600976,31.45697383591383,174.0194723261411,137.95484547367272,146.22391103127532,30.0,25.97103240673714,88.18363491839467,794.720793019,0.9008423261609306,70.64184826835555,225.0,49.27926499229857,-0.25159817351598174
300,100.00000099955808,5.5653740034025,61.19600483810128,38.882215482684366,1361.190005723705,1621.7628089136947,1718.971882006065,30.0,203.1468621173757,1479.4461863045092,7068.617532700751,1.0027666654381555,157.08038961557224,225.0,438.31277548420724,-0.267351598173516
190,24.281607845948454,4.6669793127631625,3.9530832777231057,52.90471654782023,282.44518942406347,276.91585021968996,293.5142909112595,30.0,42.15271469109865,219.26717201372244,813.5865577481907,0.5668265862427896,198.87671411622438,225.0,50.449098508092746,-0.2678082191780822
189,23.252354629962436,4.516131878421902,3.737839539135331,50.71446644135311,261.825737005958,248.31261945097458,263.1965716819539,30.0,39.07542420284707,192.07443841796098,778.006177668319,0.5849372193693968,172.8902617040709,225.0,48.24282053740829,-0.28732876712328764
188,22.202868359390052,4.3646645475645505,3.5210304716102856,48.504894358357596,241.7264765885422,221.4672170420615,234.7420457084107,30.0,36.075768263919485,166.66720635254674,743.2390074838961,0.6055197374729273,148.64780149677924,225.0,46.08696830905272,-0.30536529680365293
187,21.129199323896312,4.212611568603072,3.302202553973715,46.27089319448405,222.13650157378873,196.32901809215969,208.09705361424412,30.0,33.152119150665015,142.99342395420038,709.2975989252897,0.6291494159877443,126.0973509200515,225.0,43.98232013416667,-0.32123287671232875
186,20.026146500272443,4.06006693771889,3.0807567995769642,44.00552986223637,203.0414772256464,172.8472199405088,183.20774760827263,30.0,30.302337516896994,121.00134865014554,676.2028135019465,0.6566079776126154,105.187104322525,225.0,41.93016959895198,-0.3406392694063928
185,18.886654760228193,3.907235317525337,2.855879190150163,41.69902085326248,184.42201033429657,150.97074554059827,160.01998906696474,30.0,27.52352907915428,100.63967598037547,643.990831627856,0.6889930468575911,85.86544421704747,225.0,39.932760188446615,-0.36392694063926934
212,16.793367462855127,3.577645602440143,2.4772858948496435,28.97379068460381,150.32352555371256,112.54625508230002,119.29232030111437,30.0,22.434599424216174,64.8701240485541,734.9800550221153,0.9658289289499387,48.998670334807684,225.0,45.5748449186771,-0.37591324200913245
184,17.70078213967715,3.754532117517351,2.6264215713160657,39.33683286236026,166.250798505796,130.64798824000283,138.47907801860458,30.0,24.81161917068606,81.85766958055456,612.7274668648281,0.727911922249363,68.08082965164756,225.0,37.99417288804953,-0.40753424657534243
241,24.46840678866456,2.9755263175263087,2.9280982608601467,23.378854045414037,179.42571594702943,113.43103791592118,120.23013717829372,30.0,26.777871586284032,61.21824490960689,922.1673208539977,1.0000000099293715,40.98521426017767,225.0,57.182004259596255,-0.4134703196347032
183,16.453792497480155,3.6027940064962385,2.3906817677017953,36.895820528914015,148.48723463409556,111.82618307190941,118.5290867298023,30.0,22.160547501496914,64.60524402399355,582.5400325806422,0.775854158778259,51.78133622939042,225.0,36.12230218000272,-0.5
165,24.739616068265804,4.81168992211264,3.981162656417988,72.57623437367235,296.8182501740981,299.9071659537316,317.8837147967627,30.0,44.29778053650909,241.74685212540462,632.1260712652879,0.4192498142164358,224.75593644988015,225.0,39.1970468723825,-0.5308219178082192
