,Datetime,GHI,Wind Speed
4184,2021-06-24 08:30:00,0,0.3
4185,2021-06-24 09:30:00,0,0.1
4186,2021-06-24 10:30:00,0,0.1
4187,2021-06-24 11:30:00,0,0.2
4188,2021-06-24 12:30:00,0,0.4
4189,2021-06-24 13:30:00,100,0.8
4190,2021-06-24 14:30:00,297,1.2000000000000002
4191,2021-06-24 15:30:00,509,1.8
4192,2021-06-24 16:30:00,705,2.5
4193,2021-06-24 17:30:00,866,3.2
4194,2021-06-24 18:30:00,979,3.8
4195,2021-06-24 19:30:00,1036,4.2
4196,2021-06-24 20:30:00,1031,4.4
4197,2021-06-24 21:30:00,965,4.4
4198,2021-06-24 22:30:00,845,4.3
4199,2021-06-24 23:30:00,678,4.2
4200,2021-06-25 00:30:00,479,3.6
4201,2021-06-25 01:30:00,268,3.0
4202,2021-06-25 02:30:00,76,2.3000000000000003
4203,2021-06-25 03:30:00,0,1.5
4204,2021-06-25 04:30:00,0,0.9
4205,2021-06-25 05:30:00,0,0.6000000000000001
4206,2021-06-25 06:30:00,0,0.6000000000000001
4207,2021-06-25 07:30:00,0,0.6000000000000001
4208,2021-06-25 08:30:00,0,0.7000000000000001
4209,2021-06-25 09:30:00,0,0.7000000000000001
4210,2021-06-25 10:30:00,0,0.6000000000000001
4211,2021-06-25 11:30:00,0,0.6000000000000001
4212,2021-06-25 12:30:00,0,0.6000000000000001
4213,2021-06-25 13:30:00,100,0.6000000000000001
4214,2021-06-25 14:30:00,300,0.7000000000000001
4215,2021-06-25 15:30:00,512,1.3
4216,2021-06-25 16:30:00,707,2.2
4217,2021-06-25 17:30:00,870,2.9000000000000004
4218,2021-06-25 18:30:00,984,3.4000000000000004
4219,2021-06-25 19:30:00,1041,3.9
4220,2021-06-25 20:30:00,1037,4.2
4221,2021-06-25 21:30:00,971,4.4
4222,2021-06-25 22:30:00,847,4.5
4223,2021-06-25 23:30:00,678,4.5
4224,2021-06-26 00:30:00,477,4.1000000000000005
4225,2021-06-26 01:30:00,263,3.3000000000000003
4226,2021-06-26 02:30:00,73,2.0
4227,2021-06-26 03:30:00,0,1.0
4228,2021-06-26 04:30:00,0,0.5
4229,2021-06-26 05:30:00,0,0.5
4230,2021-06-26 06:30:00,0,0.8
4231,2021-06-26 07:30:00,0,0.8
4232,2021-06-26 08:30:00,0,0.7000000000000001
4233,2021-06-26 09:30:00,0,0.5
4234,2021-06-26 10:30:00,0,0.5
4235,2021-06-26 11:30:00,0,0.5
4236,2021-06-26 12:30:00,0,1.0
4237,2021-06-26 13:30:00,94,1.4
4238,2021-06-26 14:30:00,286,1.1
4239,2021-06-26 15:30:00,493,0.6000000000000001
4240,2021-06-26 16:30:00,686,0.6000000000000001
4241,2021-06-26 17:30:00,845,1.1
4242,2021-06-26 18:30:00,957,1.7000000000000002
4243,2021-06-26 19:30:00,1013,2.2
4244,2021-06-26 20:30:00,1007,2.7
4245,2021-06-26 21:30:00,942,3.0
4246,2021-06-26 22:30:00,821,3.3000000000000003
4247,2021-06-26 23:30:00,655,3.4000000000000004
4248,2021-06-27 00:30:00,459,3.5
4249,2021-06-27 01:30:00,251,3.1
4250,2021-06-27 02:30:00,68,2.0
4251,2021-06-27 03:30:00,0,0.9
4252,2021-06-27 04:30:00,0,0.7000000000000001
4253,2021-06-27 05:30:00,0,1.0
4254,2021-06-27 06:30:00,0,0.9
4255,2021-06-27 07:30:00,0,0.6000000000000001
4256,2021-06-27 08:30:00,0,0.4
4257,2021-06-27 09:30:00,0,0.5
4258,2021-06-27 10:30:00,0,0.7000000000000001
4259,2021-06-27 11:30:00,0,0.8
4260,2021-06-27 12:30:00,0,1.3
4261,2021-06-27 13:30:00,86,1.7000000000000002
4262,2021-06-27 14:30:00,271,1.5
4263,2021-06-27 15:30:00,476,1.0
4264,2021-06-27 16:30:00,667,0.8
4265,2021-06-27 17:30:00,826,1.2000000000000002
4266,2021-06-27 18:30:00,938,1.9
4267,2021-06-27 19:30:00,994,2.5
4268,2021-06-27 20:30:00,994,3.0
4269,2021-06-27 21:30:00,937,3.4000000000000004
4270,2021-06-27 22:30:00,817,3.6
4271,2021-06-27 23:30:00,652,3.6
4272,2021-06-28 00:30:00,458,3.2
4273,2021-06-28 01:30:00,252,2.5
4274,2021-06-28 02:30:00,69,1.7000000000000002
4275,2021-06-28 03:30:00,0,1.4
4276,2021-06-28 04:30:00,0,1.3
4277,2021-06-28 05:30:00,0,1.3
4278,2021-06-28 06:30:00,0,1.3
4279,2021-06-28 07:30:00,0,1.3
4280,2021-06-28 08:30:00,0,1.2000000000000002
4281,2021-06-28 09:30:00,0,0.9
4282,2021-06-28 10:30:00,0,0.6000000000000001
4283,2021-06-28 11:30:00,0,0.5
4284,2021-06-28 12:30:00,0,0.8
4285,2021-06-28 13:30:00,85,1.1
4286,2021-06-28 14:30:00,269,0.8
4287,2021-06-28 15:30:00,472,0.6000000000000001
4288,2021-06-28 16:30:00,660,1.3
4289,2021-06-28 17:30:00,815,2.3000000000000003
4290,2021-06-28 18:30:00,923,2.7
4291,2021-06-28 19:30:00,978,2.9000000000000004
4292,2021-06-28 20:30:00,978,2.9000000000000004
4293,2021-06-28 21:30:00,920,3.0
4294,2021-06-28 22:30:00,796,3.0
4295,2021-06-28 23:30:00,636,2.9000000000000004
4296,2021-06-29 00:30:00,368,2.3000000000000003
4297,2021-06-29 01:30:00,170,1.8
4298,2021-06-29 02:30:00,39,1.4
4299,2021-06-29 03:30:00,0,1.4
4300,2021-06-29 04:30:00,0,1.6
4301,2021-06-29 05:30:00,0,1.8
4302,2021-06-29 06:30:00,0,1.8
4303,2021-06-29 07:30:00,0,1.6
4304,2021-06-29 08:30:00,0,1.4
4305,2021-06-29 09:30:00,0,1.2000000000000002
4306,2021-06-29 10:30:00,0,1.0
4307,2021-06-29 11:30:00,0,0.9
4308,2021-06-29 12:30:00,0,1.0
4309,2021-06-29 13:30:00,62,1.2000000000000002
4310,2021-06-29 14:30:00,252,1.3
4311,2021-06-29 15:30:00,448,1.6
4312,2021-06-29 16:30:00,596,1.9
4313,2021-06-29 17:30:00,613,2.1
4314,2021-06-29 18:30:00,871,2.2
4315,2021-06-29 19:30:00,863,2.3000000000000003
4316,2021-06-29 20:30:00,741,2.5
4317,2021-06-29 21:30:00,848,2.7
4318,2021-06-29 22:30:00,743,2.7
4319,2021-06-29 23:30:00,604,2.7
4320,2021-06-30 00:30:00,416,2.2
4321,2021-06-30 01:30:00,222,2.1
4322,2021-06-30 02:30:00,56,2.2
4323,2021-06-30 03:30:00,0,2.2
4324,2021-06-30 04:30:00,0,1.9
4325,2021-06-30 05:30:00,0,1.8
4326,2021-06-30 06:30:00,0,1.8
4327,2021-06-30 07:30:00,0,1.8
4328,2021-06-30 08:30:00,0,1.7000000000000002
4329,2021-06-30 09:30:00,0,1.4
4330,2021-06-30 10:30:00,0,1.0
4331,2021-06-30 11:30:00,0,0.8
4332,2021-06-30 12:30:00,0,0.9
4333,2021-06-30 13:30:00,80,1.2000000000000002
4334,2021-06-30 14:30:00,264,1.5
4335,2021-06-30 15:30:00,471,1.9
4336,2021-06-30 16:30:00,657,2.3000000000000003
4337,2021-06-30 17:30:00,824,2.6
4338,2021-06-30 18:30:00,935,3.0
4339,2021-06-30 19:30:00,990,3.3000000000000003
4340,2021-06-30 20:30:00,992,3.4000000000000004
4341,2021-06-30 21:30:00,937,3.3000000000000003
4342,2021-06-30 22:30:00,817,3.1
4343,2021-06-30 23:30:00,651,3.0
4344,2021-07-01 00:30:00,455,2.6
4345,2021-07-01 01:30:00,249,2.2
4346,2021-07-01 02:30:00,67,1.7000000000000002
4347,2021-07-01 03:30:00,0,1.3
4348,2021-07-01 04:30:00,0,0.9
4349,2021-07-01 05:30:00,0,0.9
4350,2021-07-01 06:30:00,0,1.0
4351,2021-07-01 07:30:00,0,1.2000000000000002
4352,2021-07-01 08:30:00,0,1.5
4353,2021-07-01 09:30:00,0,1.6
4354,2021-07-01 10:30:00,0,1.5
4355,2021-07-01 11:30:00,0,1.3
4356,2021-07-01 12:30:00,0,1.1
4357,2021-07-01 13:30:00,80,1.0
4358,2021-07-01 14:30:00,262,0.8
4359,2021-07-01 15:30:00,465,1.0
4360,2021-07-01 16:30:00,657,1.7000000000000002
4361,2021-07-01 17:30:00,825,2.5
4362,2021-07-01 18:30:00,949,3.1
4363,2021-07-01 19:30:00,1007,3.5
4364,2021-07-01 20:30:00,1003,3.6
4365,2021-07-01 21:30:00,940,3.7
4366,2021-07-01 22:30:00,823,3.6
4367,2021-07-01 23:30:00,659,3.5
4368,2021-07-02 00:30:00,468,2.9000000000000004
4369,2021-07-02 01:30:00,261,2.3000000000000003
4370,2021-07-02 02:30:00,73,1.6
4371,2021-07-02 03:30:00,0,1.1
4372,2021-07-02 04:30:00,0,0.9
4373,2021-07-02 05:30:00,0,0.8
4374,2021-07-02 06:30:00,0,0.8
4375,2021-07-02 07:30:00,0,0.7000000000000001
4376,2021-07-02 08:30:00,0,0.6000000000000001
4377,2021-07-02 09:30:00,0,0.6000000000000001
4378,2021-07-02 10:30:00,0,0.7000000000000001
4379,2021-07-02 11:30:00,0,0.8
4380,2021-07-02 12:30:00,0,0.9
4381,2021-07-02 13:30:00,89,1.1
4382,2021-07-02 14:30:00,284,1.0
4383,2021-07-02 15:30:00,495,1.0
4384,2021-07-02 16:30:00,692,1.6
4385,2021-07-02 17:30:00,854,2.5
4386,2021-07-02 18:30:00,969,3.1
4387,2021-07-02 19:30:00,1027,3.6
4388,2021-07-02 20:30:00,1024,3.9
4389,2021-07-02 21:30:00,959,4.0
4390,2021-07-02 22:30:00,775,3.9
4391,2021-07-02 23:30:00,651,3.8
4392,2021-07-03 00:30:00,474,3.2
4393,2021-07-03 01:30:00,262,2.5
4394,2021-07-03 02:30:00,74,1.5
4395,2021-07-03 03:30:00,0,0.7000000000000001
4396,2021-07-03 04:30:00,0,0.3
4397,2021-07-03 05:30:00,0,0.3
4398,2021-07-03 06:30:00,0,0.6000000000000001
4399,2021-07-03 07:30:00,0,0.7000000000000001
4400,2021-07-03 08:30:00,0,0.5
4401,2021-07-03 09:30:00,0,0.2
4402,2021-07-03 10:30:00,0,0.2
4403,2021-07-03 11:30:00,0,0.3
4404,2021-07-03 12:30:00,0,0.4
4405,2021-07-03 13:30:00,84,0.8
4406,2021-07-03 14:30:00,228,0.9
4407,2021-07-03 15:30:00,455,0.7000000000000001
4408,2021-07-03 16:30:00,655,1.1
4409,2021-07-03 17:30:00,825,2.1
4410,2021-07-03 18:30:00,938,3.0
4411,2021-07-03 19:30:00,992,3.7
4412,2021-07-03 20:30:00,990,4.1000000000000005
4413,2021-07-03 21:30:00,930,4.3
4414,2021-07-03 22:30:00,814,4.4
4415,2021-07-03 23:30:00,650,4.4
4416,2021-07-04 00:30:00,459,4.2
4417,2021-07-04 01:30:00,254,3.6
4418,2021-07-04 02:30:00,69,2.6
4419,2021-07-04 03:30:00,0,1.7000000000000002
4420,2021-07-04 04:30:00,0,1.4
4421,2021-07-04 05:30:00,0,1.6
4422,2021-07-04 06:30:00,0,1.6
4423,2021-07-04 07:30:00,0,1.1
4424,2021-07-04 08:30:00,0,0.6000000000000001
4425,2021-07-04 09:30:00,0,0.6000000000000001
4426,2021-07-04 10:30:00,0,0.6000000000000001
4427,2021-07-04 11:30:00,0,0.7000000000000001
4428,2021-07-04 12:30:00,0,0.8
4429,2021-07-04 13:30:00,78,0.8
4430,2021-07-04 14:30:00,262,0.9
4431,2021-07-04 15:30:00,467,1.2000000000000002
4432,2021-07-04 16:30:00,663,2.0
4433,2021-07-04 17:30:00,827,2.8000000000000003
4434,2021-07-04 18:30:00,945,3.4000000000000004
4435,2021-07-04 19:30:00,1008,3.7
4436,2021-07-04 20:30:00,1012,3.7
4437,2021-07-04 21:30:00,955,3.6
4438,2021-07-04 22:30:00,839,3.4000000000000004
4439,2021-07-04 23:30:00,674,3.3000000000000003
4440,2021-07-05 00:30:00,479,2.9000000000000004
4441,2021-07-05 01:30:00,268,2.4000000000000004
4442,2021-07-05 02:30:00,76,1.7000000000000002
4443,2021-07-05 03:30:00,0,0.9
4444,2021-07-05 04:30:00,0,0.6000000000000001
4445,2021-07-05 05:30:00,0,0.4
4446,2021-07-05 06:30:00,0,0.2
4447,2021-07-05 07:30:00,0,0.2
4448,2021-07-05 08:30:00,0,0.4
4449,2021-07-05 09:30:00,0,0.5
4450,2021-07-05 10:30:00,0,0.7000000000000001
4451,2021-07-05 11:30:00,0,0.9
4452,2021-07-05 12:30:00,0,1.0
4453,2021-07-05 13:30:00,88,1.2000000000000002
4454,2021-07-05 14:30:00,285,1.2000000000000002
4455,2021-07-05 15:30:00,498,1.4
4456,2021-07-05 16:30:00,695,1.9
4457,2021-07-05 17:30:00,856,2.5
4458,2021-07-05 18:30:00,968,3.0
4459,2021-07-05 19:30:00,1025,3.3000000000000003
4460,2021-07-05 20:30:00,1022,3.6
4461,2021-07-05 21:30:00,957,3.6
4462,2021-07-05 22:30:00,836,3.5
4463,2021-07-05 23:30:00,669,3.4000000000000004
4464,2021-07-06 00:30:00,469,3.0
4465,2021-07-06 01:30:00,258,2.5
4466,2021-07-06 02:30:00,71,1.8
4467,2021-07-06 03:30:00,0,1.1
4468,2021-07-06 04:30:00,0,0.5
4469,2021-07-06 05:30:00,0,0.4
4470,2021-07-06 06:30:00,0,0.6000000000000001
4471,2021-07-06 07:30:00,0,0.6000000000000001
4472,2021-07-06 08:30:00,0,0.7000000000000001
4473,2021-07-06 09:30:00,0,0.8
4474,2021-07-06 10:30:00,0,0.9
4475,2021-07-06 11:30:00,0,1.1
4476,2021-07-06 12:30:00,0,1.4
4477,2021-07-06 13:30:00,81,1.7000000000000002
4478,2021-07-06 14:30:00,271,1.7000000000000002
4479,2021-07-06 15:30:00,480,1.6
4480,2021-07-06 16:30:00,674,1.9
4481,2021-07-06 17:30:00,835,2.3000000000000003
4482,2021-07-06 18:30:00,950,2.7
4483,2021-07-06 19:30:00,1009,2.9000000000000004
4484,2021-07-06 20:30:00,1011,3.1
4485,2021-07-06 21:30:00,953,3.2
4486,2021-07-06 22:30:00,834,3.0
4487,2021-07-06 23:30:00,668,2.9000000000000004
4488,2021-07-07 00:30:00,469,2.4000000000000004
4489,2021-07-07 01:30:00,259,1.9
4490,2021-07-07 02:30:00,71,1.2000000000000002
4491,2021-07-07 03:30:00,0,0.7000000000000001
4492,2021-07-07 04:30:00,0,0.7000000000000001
4493,2021-07-07 05:30:00,0,0.8
4494,2021-07-07 06:30:00,0,0.9
4495,2021-07-07 07:30:00,0,0.9
4496,2021-07-07 08:30:00,0,0.9
4497,2021-07-07 09:30:00,0,0.9
4498,2021-07-07 10:30:00,0,0.9
4499,2021-07-07 11:30:00,0,0.9
4500,2021-07-07 12:30:00,0,0.8
4501,2021-07-07 13:30:00,77,0.7000000000000001
4502,2021-07-07 14:30:00,261,0.6000000000000001
4503,2021-07-07 15:30:00,463,0.9
4504,2021-07-07 16:30:00,653,1.9
4505,2021-07-07 17:30:00,808,2.7
4506,2021-07-07 18:30:00,915,3.2
4507,2021-07-07 19:30:00,970,3.4000000000000004
4508,2021-07-07 20:30:00,969,3.5
4509,2021-07-07 21:30:00,912,3.5
4510,2021-07-07 22:30:00,795,3.3000000000000003
4511,2021-07-07 23:30:00,634,3.2
4512,2021-07-08 00:30:00,442,2.6
4513,2021-07-08 01:30:00,242,2.0
4514,2021-07-08 02:30:00,64,1.4
4515,2021-07-08 03:30:00,0,1.2000000000000002
4516,2021-07-08 04:30:00,0,1.4
4517,2021-07-08 05:30:00,0,1.5
4518,2021-07-08 06:30:00,0,1.3
4519,2021-07-08 07:30:00,0,1.1
4520,2021-07-08 08:30:00,0,1.1
4521,2021-07-08 09:30:00,0,1.2000000000000002
4522,2021-07-08 10:30:00,0,1.2000000000000002
4523,2021-07-08 11:30:00,0,1.1
4524,2021-07-08 12:30:00,0,1.2000000000000002
4525,2021-07-08 13:30:00,69,1.3
4526,2021-07-08 14:30:00,207,1.5
4527,2021-07-08 15:30:00,430,2.0
4528,2021-07-08 16:30:00,642,2.5
4529,2021-07-08 17:30:00,703,2.7
4530,2021-07-08 18:30:00,525,2.4000000000000004
4531,2021-07-08 19:30:00,619,1.9
4532,2021-07-08 20:30:00,635,1.9
4533,2021-07-08 21:30:00,544,2.5
4534,2021-07-08 22:30:00,750,3.2
4535,2021-07-08 23:30:00,618,3.5
4536,2021-07-09 00:30:00,428,3.3000000000000003
4537,2021-07-09 01:30:00,231,2.7
4538,2021-07-09 02:30:00,42,2.0
4539,2021-07-09 03:30:00,0,1.4
4540,2021-07-09 04:30:00,0,1.3
4541,2021-07-09 05:30:00,0,1.3
4542,2021-07-09 06:30:00,0,1.3
4543,2021-07-09 07:30:00,0,1.2000000000000002
4544,2021-07-09 08:30:00,0,1.1
4545,2021-07-09 09:30:00,0,1.0
4546,2021-07-09 10:30:00,0,1.0
4547,2021-07-09 11:30:00,0,0.9
4548,2021-07-09 12:30:00,0,0.7000000000000001
4549,2021-07-09 13:30:00,70,0.5
4550,2021-07-09 14:30:00,248,0.7000000000000001
4551,2021-07-09 15:30:00,449,1.4
4552,2021-07-09 16:30:00,637,2.2
4553,2021-07-09 17:30:00,792,2.9000000000000004
4554,2021-07-09 18:30:00,899,3.2
4555,2021-07-09 19:30:00,952,3.0
4556,2021-07-09 20:30:00,951,2.7
4557,2021-07-09 21:30:00,898,2.7
4558,2021-07-09 22:30:00,786,3.0
4559,2021-07-09 23:30:00,627,3.0
4560,2021-07-10 00:30:00,438,3.0
4561,2021-07-10 01:30:00,239,2.7
4562,2021-07-10 02:30:00,63,1.9
4563,2021-07-10 03:30:00,0,1.1
4564,2021-07-10 04:30:00,0,0.7000000000000001
4565,2021-07-10 05:30:00,0,0.4
4566,2021-07-10 06:30:00,0,0.4
4567,2021-07-10 07:30:00,0,0.6000000000000001
4568,2021-07-10 08:30:00,0,0.8
4569,2021-07-10 09:30:00,0,1.0
4570,2021-07-10 10:30:00,0,1.0
4571,2021-07-10 11:30:00,0,1.1
4572,2021-07-10 12:30:00,0,1.4
4573,2021-07-10 13:30:00,63,1.3
4574,2021-07-10 14:30:00,233,0.6000000000000001
4575,2021-07-10 15:30:00,428,0.9
4576,2021-07-10 16:30:00,464,2.0
4577,2021-07-10 17:30:00,620,2.3000000000000003
4578,2021-07-10 18:30:00,742,2.1
4579,2021-07-10 19:30:00,954,2.1
4580,2021-07-10 20:30:00,859,2.3000000000000003
4581,2021-07-10 21:30:00,883,2.4000000000000004
4582,2021-07-10 22:30:00,779,2.4000000000000004
4583,2021-07-10 23:30:00,621,2.3000000000000003
4584,2021-07-11 00:30:00,433,2.6
4585,2021-07-11 01:30:00,235,2.8000000000000003
4586,2021-07-11 02:30:00,61,2.6
4587,2021-07-11 03:30:00,0,2.1
4588,2021-07-11 04:30:00,0,1.8
4589,2021-07-11 05:30:00,0,1.6
4590,2021-07-11 06:30:00,0,1.4
4591,2021-07-11 07:30:00,0,1.3
4592,2021-07-11 08:30:00,0,1.4
4593,2021-07-11 09:30:00,0,1.6
4594,2021-07-11 10:30:00,0,1.9
4595,2021-07-11 11:30:00,0,2.1
4596,2021-07-11 12:30:00,0,2.3000000000000003
4597,2021-07-11 13:30:00,62,2.2
4598,2021-07-11 14:30:00,232,1.3
4599,2021-07-11 15:30:00,426,0.5
4600,2021-07-11 16:30:00,611,0.5
4601,2021-07-11 17:30:00,769,1.4
4602,2021-07-11 18:30:00,882,2.5
4603,2021-07-11 19:30:00,938,3.2
4604,2021-07-11 20:30:00,932,3.5
4605,2021-07-11 21:30:00,883,3.5
4606,2021-07-11 22:30:00,769,3.4000000000000004
4607,2021-07-11 23:30:00,610,3.3000000000000003
4608,2021-07-12 00:30:00,424,2.7
4609,2021-07-12 01:30:00,228,2.0
4610,2021-07-12 02:30:00,58,1.6
4611,2021-07-12 03:30:00,0,1.4
4612,2021-07-12 04:30:00,0,1.3
4613,2021-07-12 05:30:00,0,1.2000000000000002
4614,2021-07-12 06:30:00,0,1.1
4615,2021-07-12 07:30:00,0,0.9
4616,2021-07-12 08:30:00,0,0.7000000000000001
4617,2021-07-12 09:30:00,0,0.4
4618,2021-07-12 10:30:00,0,0.2
4619,2021-07-12 11:30:00,0,0.2
4620,2021-07-12 12:30:00,0,0.3
4621,2021-07-12 13:30:00,63,0.8
4622,2021-07-12 14:30:00,235,1.6
4623,2021-07-12 15:30:00,432,2.0
4624,2021-07-12 16:30:00,619,2.1
4625,2021-07-12 17:30:00,774,2.3000000000000003
4626,2021-07-12 18:30:00,885,2.6
4627,2021-07-12 19:30:00,944,3.0
4628,2021-07-12 20:30:00,943,3.2
4629,2021-07-12 21:30:00,880,3.2
4630,2021-07-12 22:30:00,765,3.0
4631,2021-07-12 23:30:00,607,2.9000000000000004
4632,2021-07-13 00:30:00,420,2.2
4633,2021-07-13 01:30:00,225,1.6
4634,2021-07-13 02:30:00,56,1.2000000000000002
4635,2021-07-13 03:30:00,0,1.3
4636,2021-07-13 04:30:00,0,1.5
4637,2021-07-13 05:30:00,0,1.6
4638,2021-07-13 06:30:00,0,1.6
4639,2021-07-13 07:30:00,0,1.5
4640,2021-07-13 08:30:00,0,1.4
4641,2021-07-13 09:30:00,0,1.2000000000000002
4642,2021-07-13 10:30:00,0,1.1
4643,2021-07-13 11:30:00,0,1.0
4644,2021-07-13 12:30:00,0,1.0
4645,2021-07-13 13:30:00,19,1.1
4646,2021-07-13 14:30:00,94,1.0
4647,2021-07-13 15:30:00,27,1.2000000000000002
4648,2021-07-13 16:30:00,159,1.8
4649,2021-07-13 17:30:00,352,2.4000000000000004
4650,2021-07-13 18:30:00,610,2.9000000000000004
4651,2021-07-13 19:30:00,928,3.2
4652,2021-07-13 20:30:00,935,3.4000000000000004
4653,2021-07-13 21:30:00,883,3.4000000000000004
4654,2021-07-13 22:30:00,768,3.4000000000000004
4655,2021-07-13 23:30:00,607,3.4000000000000004
4656,2021-07-14 00:30:00,419,2.9000000000000004
4657,2021-07-14 01:30:00,222,2.4000000000000004
4658,2021-07-14 02:30:00,53,2.0
4659,2021-07-14 03:30:00,0,1.9
4660,2021-07-14 04:30:00,0,1.9
4661,2021-07-14 05:30:00,0,1.6
4662,2021-07-14 06:30:00,0,1.2000000000000002
4663,2021-07-14 07:30:00,0,1.0
4664,2021-07-14 08:30:00,0,0.9
4665,2021-07-14 09:30:00,0,1.0
4666,2021-07-14 10:30:00,0,1.1
4667,2021-07-14 11:30:00,0,1.3
4668,2021-07-14 12:30:00,0,1.6
4669,2021-07-14 13:30:00,57,2.2
4670,2021-07-14 14:30:00,226,3.0
4671,2021-07-14 15:30:00,422,3.4000000000000004
4672,2021-07-14 16:30:00,608,3.5
4673,2021-07-14 17:30:00,763,3.4000000000000004
4674,2021-07-14 18:30:00,872,3.3000000000000003
4675,2021-07-14 19:30:00,929,3.1
4676,2021-07-14 20:30:00,930,3.1
4677,2021-07-14 21:30:00,869,3.0
4678,2021-07-14 22:30:00,758,3.0
4679,2021-07-14 23:30:00,600,3.1
4680,2021-07-15 00:30:00,416,3.1
4681,2021-07-15 01:30:00,222,2.8000000000000003
4682,2021-07-15 02:30:00,53,2.1
4683,2021-07-15 03:30:00,0,1.5
4684,2021-07-15 04:30:00,0,1.3
4685,2021-07-15 05:30:00,0,1.3
4686,2021-07-15 06:30:00,0,1.2000000000000002
4687,2021-07-15 07:30:00,0,1.1
4688,2021-07-15 08:30:00,0,1.0
4689,2021-07-15 09:30:00,0,0.9
4690,2021-07-15 10:30:00,0,1.0
4691,2021-07-15 11:30:00,0,1.0
4692,2021-07-15 12:30:00,0,1.1
4693,2021-07-15 13:30:00,64,1.4
4694,2021-07-15 14:30:00,246,1.6
4695,2021-07-15 15:30:00,452,1.9
4696,2021-07-15 16:30:00,647,2.3000000000000003
4697,2021-07-15 17:30:00,802,2.8000000000000003
4698,2021-07-15 18:30:00,907,3.2
4699,2021-07-15 19:30:00,966,3.4000000000000004
4700,2021-07-15 20:30:00,962,3.6
4701,2021-07-15 21:30:00,895,3.7
4702,2021-07-15 22:30:00,778,3.8
4703,2021-07-15 23:30:00,616,3.8
4704,2021-07-16 00:30:00,426,3.3000000000000003
4705,2021-07-16 01:30:00,226,2.5
4706,2021-07-16 02:30:00,53,1.6
4707,2021-07-16 03:30:00,0,0.8
4708,2021-07-16 04:30:00,0,0.5
4709,2021-07-16 05:30:00,0,0.5
4710,2021-07-16 06:30:00,0,0.6000000000000001
4711,2021-07-16 07:30:00,0,0.6000000000000001
4712,2021-07-16 08:30:00,0,0.6000000000000001
4713,2021-07-16 09:30:00,0,0.6000000000000001
4714,2021-07-16 10:30:00,0,0.7000000000000001
4715,2021-07-16 11:30:00,0,0.8
4716,2021-07-16 12:30:00,0,1.1
4717,2021-07-16 13:30:00,57,1.4
4718,2021-07-16 14:30:00,164,1.4
4719,2021-07-16 15:30:00,433,1.3
4720,2021-07-16 16:30:00,626,1.7000000000000002
4721,2021-07-16 17:30:00,791,2.3000000000000003
4722,2021-07-16 18:30:00,910,2.8000000000000003
4723,2021-07-16 19:30:00,970,3.3000000000000003
4724,2021-07-16 20:30:00,967,3.6
4725,2021-07-16 21:30:00,904,3.7
4726,2021-07-16 22:30:00,787,3.7
4727,2021-07-16 23:30:00,625,3.6
4728,2021-07-17 00:30:00,435,3.0
4729,2021-07-17 01:30:00,234,2.3000000000000003
4730,2021-07-17 02:30:00,58,1.5
4731,2021-07-17 03:30:00,0,0.8
4732,2021-07-17 04:30:00,0,0.5
4733,2021-07-17 05:30:00,0,0.4
4734,2021-07-17 06:30:00,0,0.4
4735,2021-07-17 07:30:00,0,0.5
4736,2021-07-17 08:30:00,0,0.6000000000000001
4737,2021-07-17 09:30:00,0,0.7000000000000001
4738,2021-07-17 10:30:00,0,0.9
4739,2021-07-17 11:30:00,0,1.1
4740,2021-07-17 12:30:00,0,1.3
4741,2021-07-17 13:30:00,51,1.5
4742,2021-07-17 14:30:00,238,1.2000000000000002
4743,2021-07-17 15:30:00,439,1.1
4744,2021-07-17 16:30:00,629,1.6
4745,2021-07-17 17:30:00,788,2.3000000000000003
4746,2021-07-17 18:30:00,902,2.9000000000000004
4747,2021-07-17 19:30:00,959,3.3000000000000003
4748,2021-07-17 20:30:00,954,3.6
4749,2021-07-17 21:30:00,891,3.6
4750,2021-07-17 22:30:00,777,3.4000000000000004
4751,2021-07-17 23:30:00,616,3.3000000000000003
4752,2021-07-18 00:30:00,427,2.6
4753,2021-07-18 01:30:00,227,2.0
4754,2021-07-18 02:30:00,54,1.5
4755,2021-07-18 03:30:00,0,1.2000000000000002
4756,2021-07-18 04:30:00,0,0.9
4757,2021-07-18 05:30:00,0,0.7000000000000001
4758,2021-07-18 06:30:00,0,0.6000000000000001
4759,2021-07-18 07:30:00,0,0.3
4760,2021-07-18 08:30:00,0,0.2
4761,2021-07-18 09:30:00,0,0.3
4762,2021-07-18 10:30:00,0,0.5
4763,2021-07-18 11:30:00,0,0.7000000000000001
4764,2021-07-18 12:30:00,0,0.9
4765,2021-07-18 13:30:00,31,1.0
4766,2021-07-18 14:30:00,26,0.7000000000000001
4767,2021-07-18 15:30:00,55,0.4
4768,2021-07-18 16:30:00,260,0.5
4769,2021-07-18 17:30:00,721,0.7000000000000001
4770,2021-07-18 18:30:00,889,1.1
4771,2021-07-18 19:30:00,896,1.5
4772,2021-07-18 20:30:00,955,2.1
4773,2021-07-18 21:30:00,893,2.8000000000000003
4774,2021-07-18 22:30:00,776,3.5
4775,2021-07-18 23:30:00,614,3.8
4776,2021-07-19 00:30:00,421,4.1000000000000005
4777,2021-07-19 01:30:00,222,3.7
4778,2021-07-19 02:30:00,51,2.8000000000000003
4779,2021-07-19 03:30:00,0,1.7000000000000002
